kdrama_name,genre
"['law', 'romance', 'life', 'drama']", slow romance
"['law', 'romance', 'life', 'drama']", bromance
"['law', 'romance', 'life', 'drama']", slow burn story
"['law', 'romance', 'life', 'drama']", secondary couple 
"['mystery', 'comedy']",slight romance
"['mystery', 'comedy']", infidelity
"['mystery', 'comedy']", naive male lead
"['mystery', 'comedy']", weak male lead
"['mystery', 'comedy']", investigation 
"['thriller', 'mystery', 'drama']",police department setting
"['thriller', 'mystery', 'drama']", prison setting
"['thriller', 'mystery', 'drama']", police captain supporting character
"['thriller', 'mystery', 'drama']", writer female lead
"['thriller', 'mystery', 'drama']", competent female lead
"['thriller', 'mystery', 'drama']", hatred
"['thriller', 'mystery', 'drama']", tough female lead
"['thriller', 'mystery', 'drama']", hidden past
"['thriller', 'mystery', 'drama']", fake identity
"['thriller', 'mystery', 'drama']", secret 
"['mystery', 'comedy']",slight romance
"['mystery', 'comedy']", infidelity
"['mystery', 'comedy']", naive male lead
"['mystery', 'comedy']", weak male lead
"['mystery', 'comedy']", investigation 
"['thriller', 'mystery', 'comedy', 'supernatural']",black comedy
"['thriller', 'mystery', 'comedy', 'supernatural']", antihero male lead
"['thriller', 'mystery', 'comedy', 'supernatural']", detective fiction
"['thriller', 'mystery', 'comedy', 'supernatural']", morally ambiguous male lead
"['thriller', 'mystery', 'comedy', 'supernatural']", detective male lead
"['thriller', 'mystery', 'comedy', 'supernatural']", dark fiction
"['thriller', 'mystery', 'comedy', 'supernatural']", supernatural power
"['thriller', 'mystery', 'comedy', 'supernatural']", miniseries
"['thriller', 'mystery', 'comedy', 'supernatural']", death
"['thriller', 'mystery', 'comedy', 'supernatural']", murder 
"['comedy', 'romance', 'drama', 'fantasy']",robot
"['comedy', 'romance', 'drama', 'fantasy']", male chases female first
"['comedy', 'romance', 'drama', 'fantasy']", eccentric male lead
"['comedy', 'romance', 'drama', 'fantasy']", warm mancold woman
"['comedy', 'romance', 'drama', 'fantasy']", interspecies romance
"['comedy', 'romance', 'drama', 'fantasy']", artificial intelligence
"['comedy', 'romance', 'drama', 'fantasy']", cohabitation
"['comedy', 'romance', 'drama', 'fantasy']", nice male lead
"['comedy', 'romance', 'drama', 'fantasy']", clingy male lead
"['comedy', 'romance', 'drama', 'fantasy']", cheerful male lead 
"['action', 'mystery', 'romance', 'crime']",gangster supporting character
"['action', 'mystery', 'romance', 'crime']", police officer female lead
"['action', 'mystery', 'romance', 'crime']", police officer male lead
"['action', 'mystery', 'romance', 'crime']", underworld
"['action', 'mystery', 'romance', 'crime']", conflict
"['action', 'mystery', 'romance', 'crime']", hardworking male lead
"['action', 'mystery', 'romance', 'crime']", unconditional love
"['action', 'mystery', 'romance', 'crime']", hidden personality
"['action', 'mystery', 'romance', 'crime']", strong male lead
"['action', 'mystery', 'romance', 'crime']", missing person 
"['romance', 'life', 'drama', 'family', 'melodrama']",
['romance'],older womanyounger man 
"['mystery', 'romance', 'drama', 'sci-fi']",time travel
"['mystery', 'romance', 'drama', 'sci-fi']", s
"['mystery', 'romance', 'drama', 'sci-fi']", murder
"['mystery', 'romance', 'drama', 'sci-fi']", investigation
"['mystery', 'romance', 'drama', 'sci-fi']", calm male lead
"['mystery', 'romance', 'drama', 'sci-fi']", smart male lead
"['mystery', 'romance', 'drama', 'sci-fi']", death
"['mystery', 'romance', 'drama', 'sci-fi']", news presenter male lead
"['mystery', 'romance', 'drama', 'sci-fi']", editor female lead
"['mystery', 'romance', 'drama', 'sci-fi']", journalist male lead 
"['comedy', 'romance', 'drama', 'melodrama']",trauma
"['comedy', 'romance', 'drama', 'melodrama']", strong male lead
"['comedy', 'romance', 'drama', 'melodrama']", contract relationship
"['comedy', 'romance', 'drama', 'melodrama']", family pressure
"['comedy', 'romance', 'drama', 'melodrama']", naive male lead
"['comedy', 'romance', 'drama', 'melodrama']", marriage
"['comedy', 'romance', 'drama', 'melodrama']", strong female lead
"['comedy', 'romance', 'drama', 'melodrama']", countryside setting
"['comedy', 'romance', 'drama', 'melodrama']", rural life
"['comedy', 'romance', 'drama', 'melodrama']", bromance 
"['action', 'historical', 'romance', 'drama']",friendship
"['action', 'historical', 'romance', 'drama']", multiple mains
"['action', 'historical', 'romance', 'drama']", bromance
"['action', 'historical', 'romance', 'drama']", joseon dynasty
"['action', 'historical', 'romance', 'drama']", strong male lead
"['action', 'historical', 'romance', 'drama']", power struggle
"['action', 'historical', 'romance', 'drama']", war
"['action', 'historical', 'romance', 'drama']", smart female lead
"['action', 'historical', 'romance', 'drama']", first love
"['action', 'historical', 'romance', 'drama']", evil parental figure 
"['thriller', 'psychological', 'drama']",smart female lead
"['thriller', 'psychological', 'drama']", kidnapping
"['thriller', 'psychological', 'drama']", infidelity
"['thriller', 'psychological', 'drama']", moneyobsession
"['thriller', 'psychological', 'drama']", revenge
"['thriller', 'psychological', 'drama']", chef male lead
"['thriller', 'psychological', 'drama']", married life
"['thriller', 'psychological', 'drama']", kind female lead
"['thriller', 'psychological', 'drama']", famous male lead
"['thriller', 'psychological', 'drama']", eccentric female lead 
"['romance', 'family']",soap opera 
"['romance', 'drama', 'family']",soap opera 
"['mystery', 'comedy', 'romance', 'drama']",investigation
"['mystery', 'comedy', 'romance', 'drama']", family 
"['historical', 'romance', 'drama', 'melodrama']",joseon dynasty
"['historical', 'romance', 'drama', 'melodrama']", qing invasion of joseon
"['historical', 'romance', 'drama', 'melodrama']", historical fiction
"['historical', 'romance', 'drama', 'melodrama']", spoiled female lead
"['historical', 'romance', 'drama', 'melodrama']", war
"['historical', 'romance', 'drama', 'melodrama']", determined female lead
"['historical', 'romance', 'drama', 'melodrama']", strong male lead
"['historical', 'romance', 'drama', 'melodrama']", strong female lead
"['historical', 'romance', 'drama', 'melodrama']", character development
"['historical', 'romance', 'drama', 'melodrama']", unrequited love 
"['romance', 'drama']",materialistic female lead
"['romance', 'drama']", badwrong tag 
"['comedy', 'romance', 'drama']",family secret
"['comedy', 'romance', 'drama']", eccentric female lead
"['comedy', 'romance', 'drama']", fake incest
"['comedy', 'romance', 'drama']", multiple couples
"['comedy', 'romance', 'drama']", strong female lead
"['comedy', 'romance', 'drama']", social issues
"['comedy', 'romance', 'drama']", fatherdaughter relationship
"['comedy', 'romance', 'drama']", motherdaughter relationship
"['comedy', 'romance', 'drama']", enemies to lovers
"['comedy', 'romance', 'drama']", big family 
"['comedy', 'romance', 'crime', 'political']",character development
"['comedy', 'romance', 'crime', 'political']", elections
"['comedy', 'romance', 'crime', 'political']", social satire
"['comedy', 'romance', 'crime', 'political']", hidden identity
"['comedy', 'romance', 'crime', 'political']", strong female lead
"['comedy', 'romance', 'crime', 'political']", lying
"['comedy', 'romance', 'crime', 'political']", hardworking female lead
"['comedy', 'romance', 'crime', 'political']", repentance
"['comedy', 'romance', 'crime', 'political']", second chance
"['comedy', 'romance', 'crime', 'political']", mad dog 
"['comedy', 'romance', 'life', 'youth']",nice male lead
"['comedy', 'romance', 'life', 'youth']", first love
"['comedy', 'romance', 'life', 'youth']", friends to lovers
"['comedy', 'romance', 'life', 'youth']", cohabitation
"['comedy', 'romance', 'life', 'youth']", coming of age
"['comedy', 'romance', 'life', 'youth']", love triangle
"['comedy', 'romance', 'life', 'youth']", cheerful male lead
"['comedy', 'romance', 'life', 'youth']", poor female lead
"['comedy', 'romance', 'life', 'youth']", secret crush
"['comedy', 'romance', 'life', 'youth']", sismance 
"['comedy', 'romance', 'life', 'youth']",nice male lead
"['comedy', 'romance', 'life', 'youth']", first love
"['comedy', 'romance', 'life', 'youth']", friends to lovers
"['comedy', 'romance', 'life', 'youth']", cohabitation
"['comedy', 'romance', 'life', 'youth']", coming of age
"['comedy', 'romance', 'life', 'youth']", love triangle
"['comedy', 'romance', 'life', 'youth']", cheerful male lead
"['comedy', 'romance', 'life', 'youth']", poor female lead
"['comedy', 'romance', 'life', 'youth']", secret crush
"['comedy', 'romance', 'life', 'youth']", sismance 
"['comedy', 'romance', 'life']",miniseries 
"['business', 'comedy', 'romance', 'drama']",rich manpoor woman
"['business', 'comedy', 'romance', 'drama']", rich male lead
"['business', 'comedy', 'romance', 'drama']", fatherdaughter relationship
"['business', 'comedy', 'romance', 'drama']", nice male lead
"['business', 'comedy', 'romance', 'drama']", badass female lead
"['business', 'comedy', 'romance', 'drama']", smart female lead
"['business', 'comedy', 'romance', 'drama']", forbidden love
"['business', 'comedy', 'romance', 'drama']", depression
"['business', 'comedy', 'romance', 'drama']", smart male lead
"['business', 'comedy', 'romance', 'drama']", sibling rivalry 
"['romance', 'life', 'drama']",calm female lead
"['romance', 'life', 'drama']", calm male lead
"['romance', 'life', 'drama']", nice male lead
"['romance', 'life', 'drama']", slow burn romance
"['romance', 'life', 'drama']", strong male lead
"['romance', 'life', 'drama']", family relationship
"['romance', 'life', 'drama']", cheating
"['romance', 'life', 'drama']", childhood friends relationship
"['romance', 'life', 'drama']", workplace setting
"['romance', 'life', 'drama']", fatherinlaw  daughterinlaw relationship 
"['romance', 'drama', 'family', 'melodrama']",multiple couples
"['romance', 'drama', 'family', 'melodrama']", obsessive male lead
"['romance', 'drama', 'family', 'melodrama']", possessive male lead
"['romance', 'drama', 'family', 'melodrama']", death
"['romance', 'drama', 'family', 'melodrama']", power struggle
"['romance', 'drama', 'family', 'melodrama']", unrequited love
"['romance', 'drama', 'family', 'melodrama']", antihero male lead
"['romance', 'drama', 'family', 'melodrama']", death of a mother
"['romance', 'drama', 'family', 'melodrama']", company president ceo male lead
"['romance', 'drama', 'family', 'melodrama']", age gap drama life 
"['romance', 'drama', 'sci-fi', 'melodrama']",artificial intelligence
"['romance', 'drama', 'sci-fi', 'melodrama']", hologram
"['romance', 'drama', 'sci-fi', 'melodrama']", tragic past
"['romance', 'drama', 'sci-fi', 'melodrama']", prosopagnosia
"['romance', 'drama', 'sci-fi', 'melodrama']", trauma
"['romance', 'drama', 'sci-fi', 'melodrama']", nice female lead
"['romance', 'drama', 'sci-fi', 'melodrama']", hardworking female lead
"['romance', 'drama', 'sci-fi', 'melodrama']", hidden identity
"['romance', 'drama', 'sci-fi', 'melodrama']", rich male lead
"['romance', 'drama', 'sci-fi', 'melodrama']", love triangle 
"['business', 'comedy', 'life', 'drama']",naive male lead
"['business', 'comedy', 'life', 'drama']", strong female lead
"['business', 'comedy', 'life', 'drama']", bossemployee relationship
"['business', 'comedy', 'life', 'drama']", smart female lead
"['business', 'comedy', 'life', 'drama']", independent female lead
"['business', 'comedy', 'life', 'drama']", eccentric male lead
"['business', 'comedy', 'life', 'drama']", marketing industry
"['business', 'comedy', 'life', 'drama']", cosmetic industry
"['business', 'comedy', 'life', 'drama']", workplace setting
"['business', 'comedy', 'life', 'drama']", office setting 
"['comedy', 'romance', 'life', 'drama']",family relationship
"['comedy', 'romance', 'life', 'drama']", multiple mains
"['comedy', 'romance', 'life', 'drama']", multiple couples
"['comedy', 'romance', 'life', 'drama']", lost child
"['comedy', 'romance', 'life', 'drama']", married life
"['comedy', 'romance', 'life', 'drama']", grandmagrandson relationship
"['comedy', 'romance', 'life', 'drama']", family reunion
"['comedy', 'romance', 'life', 'drama']", baking
"['comedy', 'romance', 'life', 'drama']", infidelity
"['comedy', 'romance', 'life', 'drama']", motherson relationship 
"['romance', 'life', 'drama', 'melodrama']",antiheroine female lead
"['romance', 'life', 'drama', 'melodrama']", soap opera
"['romance', 'life', 'drama', 'melodrama']", infidelity
"['romance', 'life', 'drama', 'melodrama']", marriage
"['romance', 'life', 'drama', 'melodrama']", love triangle 
"['drama', 'family']",
"['mystery', 'comedy', 'law']",adapted from a webtoon
"['mystery', 'comedy', 'law']", investigation
"['mystery', 'comedy', 'law']", law firm setting
"['mystery', 'comedy', 'law']", criminal justice system
"['mystery', 'comedy', 'law']", lawyer male lead
"['mystery', 'comedy', 'law']", wrongfully accused
"['mystery', 'comedy', 'law']", death
"['mystery', 'comedy', 'law']", misunderstanding
"['mystery', 'comedy', 'law']", strong female lead 
"['mystery', 'comedy', 'law', 'drama']",lawyer male lead
"['mystery', 'comedy', 'law', 'drama']", haechoolring
"['mystery', 'comedy', 'law', 'drama']", adapted from a webtoon
"['mystery', 'comedy', 'law', 'drama']", investigation 
"['romance', 'life', 'drama', 'melodrama']",slow burn story
"['romance', 'life', 'drama', 'melodrama']", introverted female lead
"['romance', 'life', 'drama', 'melodrama']", loneliness
"['romance', 'life', 'drama', 'melodrama']", slow burn romance
"['romance', 'life', 'drama', 'melodrama']", alcoholic male lead
"['romance', 'life', 'drama', 'melodrama']", alcoholism
"['romance', 'life', 'drama', 'melodrama']", multiple mains
"['romance', 'life', 'drama', 'melodrama']", inner monologue
"['romance', 'life', 'drama', 'melodrama']", introverted male lead
"['romance', 'life', 'drama', 'melodrama']", character development 
"['comedy', 'romance', 'family']",neighbors relationship
"['comedy', 'romance', 'family']", character development
"['comedy', 'romance', 'family']", bromance
"['comedy', 'romance', 'family']", second chance
"['comedy', 'romance', 'family']", detective male lead
"['comedy', 'romance', 'family']", single father male lead
"['comedy', 'romance', 'family']", single mother female lead
"['comedy', 'romance', 'family']", friendship 
['family'],
"['comedy', 'romance', 'drama', 'supernatural']",interspecies romance
"['comedy', 'romance', 'drama', 'supernatural']", sassy female lead
"['comedy', 'romance', 'drama', 'supernatural']", superhuman strength
"['comedy', 'romance', 'drama', 'supernatural']", time manipulation
"['comedy', 'romance', 'drama', 'supernatural']", star crossed lovers
"['comedy', 'romance', 'drama', 'supernatural']", steamy kiss
"['comedy', 'romance', 'drama', 'supernatural']", smart male lead
"['comedy', 'romance', 'drama', 'supernatural']", airhead female lead
"['comedy', 'romance', 'drama', 'supernatural']", opposites attract
"['comedy', 'romance', 'drama', 'supernatural']", rich male lead 
"['romance', 'drama']",cardiovascular disease
"['romance', 'drama']", amusement park setting
"['romance', 'drama']", sabotage
"['romance', 'drama']", sassy female lead
"['romance', 'drama']", miniseries
"['romance', 'drama']", love triangle
"['romance', 'drama']", friendship 
['romance'],family 
"['music', 'romance', 'drama']",older manyounger woman
"['music', 'romance', 'drama']", composer male lead
"['music', 'romance', 'drama']", record producer female lead
"['music', 'romance', 'drama']", record producer male lead
"['music', 'romance', 'drama']", age gap drama life
"['music', 'romance', 'drama']", age gap real life
"['music', 'romance', 'drama']", chasing a dream
"['music', 'romance', 'drama']", music industry
"['music', 'romance', 'drama']", entertainment industry
"['music', 'romance', 'drama']", forbidden love 
"['mystery', 'comedy', 'romance', 'supernatural']",human lie detector
"['mystery', 'comedy', 'romance', 'supernatural']", psychic female lead
"['mystery', 'comedy', 'romance', 'supernatural']", neighbors relationship
"['mystery', 'comedy', 'romance', 'supernatural']", musician male lead
"['mystery', 'comedy', 'romance', 'supernatural']", hidden identity
"['mystery', 'comedy', 'romance', 'supernatural']", talented male lead
"['mystery', 'comedy', 'romance', 'supernatural']", considerate male lead
"['mystery', 'comedy', 'romance', 'supernatural']", driver supporting character
"['mystery', 'comedy', 'romance', 'supernatural']", exconvict supporting character
"['mystery', 'comedy', 'romance', 'supernatural']", shop owner supporting character 
['drama'],
"['romance', 'drama', 'family']",cohabitation
"['romance', 'drama', 'family']", multiple couples
"['romance', 'drama', 'family']", riches to rags 
"['psychological', 'life', 'drama']",nice male lead
"['psychological', 'life', 'drama']", depression
"['psychological', 'life', 'drama']", healing
"['psychological', 'life', 'drama']", poor female lead
"['psychological', 'life', 'drama']", strong female lead
"['psychological', 'life', 'drama']", infidelity
"['psychological', 'life', 'drama']", lying
"['psychological', 'life', 'drama']", power struggle
"['psychological', 'life', 'drama']", deception
"['psychological', 'life', 'drama']", grandmagranddaughter relationship 
"['comedy', 'drama', 'melodrama']",death of a son
"['comedy', 'drama', 'melodrama']", death of a husband
"['comedy', 'drama', 'melodrama']", widow female lead
"['comedy', 'drama', 'melodrama']", doctor supporting character
"['comedy', 'drama', 'melodrama']", motherinlaw  daughterinlaw relationship
"['comedy', 'drama', 'melodrama']", mean motherinlaw
"['comedy', 'drama', 'melodrama']", remarriage
"['comedy', 'drama', 'melodrama']", family 
"['action', 'thriller', 'mystery', 'crime']",badass female lead
"['action', 'thriller', 'mystery', 'crime']", blood
"['action', 'thriller', 'mystery', 'crime']", revenge
"['action', 'thriller', 'mystery', 'crime']", lying
"['action', 'thriller', 'mystery', 'crime']", murder
"['action', 'thriller', 'mystery', 'crime']", double identity
"['action', 'thriller', 'mystery', 'crime']", hidden identity
"['action', 'thriller', 'mystery', 'crime']", gang
"['action', 'thriller', 'mystery', 'crime']", gun violence
"['action', 'thriller', 'mystery', 'crime']", strong female lead 
"['historical', 'comedy', 'romance', 'drama']",time travel
"['historical', 'comedy', 'romance', 'drama']", goguryeo dynasty
"['historical', 'comedy', 'romance', 'drama']", fate
"['historical', 'comedy', 'romance', 'drama']", sassy female lead
"['historical', 'comedy', 'romance', 'drama']", lovehate relationship
"['historical', 'comedy', 'romance', 'drama']", soulmates
"['historical', 'comedy', 'romance', 'drama']", steamy kiss
"['historical', 'comedy', 'romance', 'drama']", first love
"['historical', 'comedy', 'romance', 'drama']", princess supporting character
"['historical', 'comedy', 'romance', 'drama']", historical fiction 
"['comedy', 'romance', 'drama']",female chases male first
"['comedy', 'romance', 'drama']", poor female lead
"['comedy', 'romance', 'drama']", workplace setting
"['comedy', 'romance', 'drama']", exspouse relationship
"['comedy', 'romance', 'drama']", neurological disorder
"['comedy', 'romance', 'drama']", adopted female lead
"['comedy', 'romance', 'drama']", workplace romance
"['comedy', 'romance', 'drama']", secondary couple
"['comedy', 'romance', 'drama']", grandmagrandson relationship
"['comedy', 'romance', 'drama']", forced breakup 
"['mystery', 'romance', 'drama', 'sci-fi']",time travel
"['mystery', 'romance', 'drama', 'sci-fi']", s
"['mystery', 'romance', 'drama', 'sci-fi']", murder
"['mystery', 'romance', 'drama', 'sci-fi']", investigation
"['mystery', 'romance', 'drama', 'sci-fi']", calm male lead
"['mystery', 'romance', 'drama', 'sci-fi']", smart male lead
"['mystery', 'romance', 'drama', 'sci-fi']", death
"['mystery', 'romance', 'drama', 'sci-fi']", news presenter male lead
"['mystery', 'romance', 'drama', 'sci-fi']", editor female lead
"['mystery', 'romance', 'drama', 'sci-fi']", journalist male lead 
"['comedy', 'romance', 'drama', 'supernatural']",second chance
"['comedy', 'romance', 'drama', 'supernatural']", body swap
"['comedy', 'romance', 'drama', 'supernatural']", sismance
"['comedy', 'romance', 'drama', 'supernatural']", reincarnation
"['comedy', 'romance', 'drama', 'supernatural']", bromance
"['comedy', 'romance', 'drama', 'supernatural']", rags to riches
"['comedy', 'romance', 'drama', 'supernatural']", family secret
"['comedy', 'romance', 'drama', 'supernatural']", transmigration
"['comedy', 'romance', 'drama', 'supernatural']", death
"['comedy', 'romance', 'drama', 'supernatural']", identity swap 
"['comedy', 'romance', 'fantasy']",ninetailed fox
"['comedy', 'romance', 'fantasy']", cohabitation
"['comedy', 'romance', 'fantasy']", smart male lead
"['comedy', 'romance', 'fantasy']", supernatural
"['comedy', 'romance', 'fantasy']", independent female lead
"['comedy', 'romance', 'fantasy']", interspecies romance
"['comedy', 'romance', 'fantasy']", adapted from a webtoon
"['comedy', 'romance', 'fantasy']", friendship
"['comedy', 'romance', 'fantasy']", multiple mains
"['comedy', 'romance', 'fantasy']", calm male lead 
"['romance', 'melodrama']",infidelity
"['romance', 'melodrama']", older womanyounger man 
"['comedy', 'romance', 'drama', 'supernatural']",body swap
"['comedy', 'romance', 'drama', 'supernatural']", modeling
"['comedy', 'romance', 'drama', 'supernatural']", famous leadcommon lead
"['comedy', 'romance', 'drama', 'supernatural']", mean male lead
"['comedy', 'romance', 'drama', 'supernatural']", opposites attract
"['comedy', 'romance', 'drama', 'supernatural']", female chases male first
"['comedy', 'romance', 'drama', 'supernatural']", bromance
"['comedy', 'romance', 'drama', 'supernatural']", student female lead
"['comedy', 'romance', 'drama', 'supernatural']", school setting
"['comedy', 'romance', 'drama', 'supernatural']", model female lead 
"['historical', 'comedy', 'romance']",joseon dynasty
"['historical', 'comedy', 'romance']", sassy female lead
"['historical', 'comedy', 'romance']", lovehate relationship
"['historical', 'comedy', 'romance']", nice male lead
"['historical', 'comedy', 'romance']", princess female lead
"['historical', 'comedy', 'romance']", historical fiction
"['historical', 'comedy', 'romance']", royalty
"['historical', 'comedy', 'romance']", smart male lead
"['historical', 'comedy', 'romance']", preproduced
"['historical', 'comedy', 'romance']", first love 
"['mystery', 'comedy', 'romance', 'drama']",male chases female first
"['mystery', 'comedy', 'romance', 'drama']", clingy male lead
"['mystery', 'comedy', 'romance', 'drama']", hotel setting
"['mystery', 'comedy', 'romance', 'drama']", hotel management
"['mystery', 'comedy', 'romance', 'drama']", secret
"['mystery', 'comedy', 'romance', 'drama']", orphan female lead
"['mystery', 'comedy', 'romance', 'drama']", smart female lead
"['mystery', 'comedy', 'romance', 'drama']", female rivalry
"['mystery', 'comedy', 'romance', 'drama']", second chance romance
"['mystery', 'comedy', 'romance', 'drama']", sassy female lead 
"['comedy', 'romance', 'life', 'drama']",onenight stand
"['comedy', 'romance', 'life', 'drama']", steamy kiss
"['comedy', 'romance', 'life', 'drama']", rich manpoor woman
"['comedy', 'romance', 'life', 'drama']", bossemployee relationship
"['comedy', 'romance', 'life', 'drama']", fast paced romance
"['comedy', 'romance', 'life', 'drama']", rich male lead
"['comedy', 'romance', 'life', 'drama']", cooking
"['comedy', 'romance', 'life', 'drama']", love triangle
"['comedy', 'romance', 'life', 'drama']", motherdaughter relationship
"['comedy', 'romance', 'life', 'drama']", mean male lead 
"['action', 'mystery', 'comedy', 'romance']",corruption
"['action', 'mystery', 'comedy', 'romance']", hidden identity
"['action', 'mystery', 'comedy', 'romance']", tragic past
"['action', 'mystery', 'comedy', 'romance']", character development
"['action', 'mystery', 'comedy', 'romance']", teamwork
"['action', 'mystery', 'comedy', 'romance']", spy male lead
"['action', 'mystery', 'comedy', 'romance']", undercover agent male lead
"['action', 'mystery', 'comedy', 'romance']", strong female lead
"['action', 'mystery', 'comedy', 'romance']", single mother female lead
"['action', 'mystery', 'comedy', 'romance']", nice male lead 
"['romance', 'melodrama']",older manyounger woman
"['romance', 'melodrama']", rich male lead
"['romance', 'melodrama']", love triangle
"['romance', 'melodrama']", rich female lead
"['romance', 'melodrama']", fate
"['romance', 'melodrama']", nice female lead
"['romance', 'melodrama']", organ transplantation
"['romance', 'melodrama']", illness
"['romance', 'melodrama']", nice male lead
"['romance', 'melodrama']", instant attraction 
"['mystery', 'comedy', 'romance', 'youth']",studentteacher relationship
"['mystery', 'comedy', 'romance', 'youth']", corruption
"['mystery', 'comedy', 'romance', 'youth']", second chance romance
"['mystery', 'comedy', 'romance', 'youth']", nice male lead
"['mystery', 'comedy', 'romance', 'youth']", evil parental figure
"['mystery', 'comedy', 'romance', 'youth']", wrongfully accused
"['mystery', 'comedy', 'romance', 'youth']", revenge
"['mystery', 'comedy', 'romance', 'youth']", high school
"['mystery', 'comedy', 'romance', 'youth']", school problems
"['mystery', 'comedy', 'romance', 'youth']", strong female lead 
"['comedy', 'romance', 'family']",brothers relationship
"['comedy', 'romance', 'family']", jerk male lead
"['comedy', 'romance', 'family']", nerdy male lead
"['comedy', 'romance', 'family']", big family
"['comedy', 'romance', 'family']", multiple mains
"['comedy', 'romance', 'family']", older womanyounger man
"['comedy', 'romance', 'family']", multiple couples
"['comedy', 'romance', 'family']", female chases male first 
"['life', 'drama']",family crisis
"['life', 'drama']", amnesia
"['life', 'drama']", misunderstanding
"['life', 'drama']", multiple mains
"['life', 'drama']", motherson relationship
"['life', 'drama']", fatherdaughter relationship
"['life', 'drama']", motherdaughter relationship
"['life', 'drama']", fatherson relationship
"['life', 'drama']", friends to lovers
"['life', 'drama']", publishing house setting 
"['romance', 'drama']",clumsy male lead
"['romance', 'drama']", amusement park setting
"['romance', 'drama']", airhead male lead
"['romance', 'drama']", hardworking female lead
"['romance', 'drama']", naive male lead
"['romance', 'drama']", eccentric male lead
"['romance', 'drama']", weak male lead
"['romance', 'drama']", nice male lead
"['romance', 'drama']", first love 
"['mystery', 'melodrama']",positive female lead
"['mystery', 'melodrama']", rich female lead
"['mystery', 'melodrama']", soap opera
"['mystery', 'melodrama']", betrayal
"['mystery', 'melodrama']", revenge
"['mystery', 'melodrama']", double identity
"['mystery', 'melodrama']", investigation
"['mystery', 'melodrama']", family
"['mystery', 'melodrama']", friendship 
"['mystery', 'comedy', 'drama', 'fantasy']",afterlife
"['mystery', 'comedy', 'drama', 'fantasy']", tragic past
"['mystery', 'comedy', 'drama', 'fantasy']", grudge
"['mystery', 'comedy', 'drama', 'fantasy']", hottempered female lead
"['mystery', 'comedy', 'drama', 'fantasy']", spirit
"['mystery', 'comedy', 'drama', 'fantasy']", adapted from a webtoon
"['mystery', 'comedy', 'drama', 'fantasy']", flashback to past
"['mystery', 'comedy', 'drama', 'fantasy']", food
"['mystery', 'comedy', 'drama', 'fantasy']", innocent male lead
"['mystery', 'comedy', 'drama', 'fantasy']", drinking 
"['music', 'comedy', 'romance', 'youth']",adapted from a manga
"['music', 'comedy', 'romance', 'youth']", cold male lead
"['music', 'comedy', 'romance', 'youth']", eccentric female lead
"['music', 'comedy', 'romance', 'youth']", naive female lead
"['music', 'comedy', 'romance', 'youth']", clingy female lead
"['music', 'comedy', 'romance', 'youth']", female chases male first
"['music', 'comedy', 'romance', 'youth']", student female lead
"['music', 'comedy', 'romance', 'youth']", student male lead
"['music', 'comedy', 'romance', 'youth']", school setting
"['music', 'comedy', 'romance', 'youth']", orchestra conductor male lead 
"['action', 'thriller', 'mystery', 'drama']",nice male lead
"['action', 'thriller', 'mystery', 'drama']", miniseries
"['action', 'thriller', 'mystery', 'drama']", trauma
"['action', 'thriller', 'mystery', 'drama']", rich womanpoor man
"['action', 'thriller', 'mystery', 'drama']", childish male lead
"['action', 'thriller', 'mystery', 'drama']", hardworking male lead
"['action', 'thriller', 'mystery', 'drama']", orphan female lead
"['action', 'thriller', 'mystery', 'drama']", rich female lead
"['action', 'thriller', 'mystery', 'drama']", orphan male lead
"['action', 'thriller', 'mystery', 'drama']", bromance 
"['action', 'thriller', 'crime']",drug lord
"['action', 'thriller', 'crime']", miniseries
"['action', 'thriller', 'crime']", priest male lead
"['action', 'thriller', 'crime']", drug dealer male lead
"['action', 'thriller', 'crime']", gun violence
"['action', 'thriller', 'crime']", national intelligence service
"['action', 'thriller', 'crime']", multiple mains
"['action', 'thriller', 'crime']", drugs
"['action', 'thriller', 'crime']", death
"['action', 'thriller', 'crime']", gore 
"['life', 'drama']",ballet
"['life', 'drama']", life lesson
"['life', 'drama']", unusual friendship
"['life', 'drama']", adapted from a webtoon
"['life', 'drama']", second chance
"['life', 'drama']", fatherson relationship
"['life', 'drama']", character development
"['life', 'drama']", grandpagranddaughter relationship
"['life', 'drama']", bromance
"['life', 'drama']", kind male lead 
"['comedy', 'romance', 'drama', 'family']",bright female lead
"['comedy', 'romance', 'drama', 'family']", multiple couples
"['comedy', 'romance', 'drama', 'family']", rich male lead
"['comedy', 'romance', 'drama', 'family']", multiple mains
"['comedy', 'romance', 'drama', 'family']", married life
"['comedy', 'romance', 'drama', 'family']", camping trip
"['comedy', 'romance', 'drama', 'family']", past failure
"['comedy', 'romance', 'drama', 'family']", rich family
"['comedy', 'romance', 'drama', 'family']", lovehate relationship
"['comedy', 'romance', 'drama', 'family']", power struggle 
"['romance', 'life', 'youth', 'drama']",steamy kiss
"['romance', 'life', 'youth', 'drama']", love triangle
"['romance', 'life', 'youth', 'drama']", playboy male lead
"['romance', 'life', 'youth', 'drama']", multiple couples
"['romance', 'life', 'youth', 'drama']", adapted from a webtoon
"['romance', 'life', 'youth', 'drama']", inner monologue
"['romance', 'life', 'youth', 'drama']", friends with benefits
"['romance', 'life', 'youth', 'drama']", sexual content
"['romance', 'life', 'youth', 'drama']", fast paced romance
