kdrama_name,actor
"['romance', 'drama', 'melodrama']", Jo Hwi Joon
"['romance', 'life', 'drama', 'melodrama']",Yoo Yeon Seok
"['romance', 'life', 'drama', 'melodrama']", Mun Ka Young
"['romance', 'life', 'drama', 'melodrama']", Geum Sae Rok
"['romance', 'life', 'drama', 'melodrama']", Jung Ga Ram
"['romance', 'life', 'drama', 'melodrama']", Moon Tae Yu
"['romance', 'life', 'drama', 'melodrama']", Oh Dong Min
"['historical', 'drama', 'political']",Kim Sang Joong
"['historical', 'drama', 'political']", Kim Tae Woo
"['historical', 'drama', 'political']", Jung Tae Woo
"['historical', 'drama', 'political']", Lee Kwan Hoon
"['historical', 'drama', 'political']", Han Ji Wan
"['historical', 'drama', 'political']", An So Jin
"['action', 'thriller', 'psychological', 'romance']",Ji Chang Wook
"['action', 'thriller', 'psychological', 'romance']", Im Yoon Ah
"['action', 'thriller', 'psychological', 'romance']", Song Yoon Ah
"['action', 'thriller', 'psychological', 'romance']", Jo Sung Ha
"['action', 'thriller', 'psychological', 'romance']", Kim Gab Soo
"['action', 'thriller', 'psychological', 'romance']", Lee Jung Jin
"['thriller', 'mystery', 'comedy']",Lee Kwang Soo
"['thriller', 'mystery', 'comedy']", Kim Seol Hyun
"['thriller', 'mystery', 'comedy']", Jin Hee Kyung
"['thriller', 'mystery', 'comedy']", Shin Sung Woo
"['thriller', 'mystery', 'comedy']", Lee Kyo Yeob
"['thriller', 'mystery', 'comedy']", Park Ji Bin
"['thriller', 'mystery', 'horror']",Park Hae Jin
"['thriller', 'mystery', 'horror']", Park Sung Woong
"['thriller', 'mystery', 'horror']", Im Ji Yeon
"['thriller', 'mystery', 'horror']", Kim Yoo Mi
"['thriller', 'mystery', 'horror']", Shin Jung Keun
"['thriller', 'mystery', 'horror']", Kim Kwon
"['military', 'comedy', 'romance', 'drama']",Lee Seung Gi
"['military', 'comedy', 'romance', 'drama']", Ha Ji Won
"['military', 'comedy', 'romance', 'drama']", Jo Jung Suk
"['military', 'comedy', 'romance', 'drama']", Yoon Je Moon
"['military', 'comedy', 'romance', 'drama']", Lee Yoon Ji
"['military', 'comedy', 'romance', 'drama']", Choi Kwon
"['historical', 'drama', 'political']",Oh Man Suk
"['historical', 'drama', 'political']", Gu Hye Seon
"['historical', 'drama', 'political']", Jeon In Hwa
"['historical', 'drama', 'political']", Go Joo Won
"['historical', 'drama', 'political']", Jeon Kwang Ryul
"['historical', 'drama', 'political']", Kang Samuel
['historical'],Im Dong Jin
['historical'], Chae Shi Ra
['historical'], Jung Tae Woo
['historical'], Lee Shin Jae
['historical'], Kang Tae Gi
['historical'], Kim In Tae
"['historical', 'romance', 'drama', 'political']",Yim Si Wan
"['historical', 'romance', 'drama', 'political']", Im Yoon Ah
"['historical', 'romance', 'drama', 'political']", Hong Jong Hyun
"['historical', 'romance', 'drama', 'political']", Kim Byung Chun
"['historical', 'romance', 'drama', 'political']", Park Hwan Hee
"['historical', 'romance', 'drama', 'political']", Oh Min Suk
"['historical', 'drama']",Lee Jung Gil
"['historical', 'drama']", Kim Moo Saeng
"['historical', 'drama']", Byun Hee Bong
"['historical', 'drama']", Hyun Suk
"['historical', 'drama']", Lee Ho Jae
"['historical', 'drama']", Kim Hee Ae
"['business', 'comedy', 'romance', 'drama']",Kim Myung Min
"['business', 'comedy', 'romance', 'drama']", Jung Ryeo Won
"['business', 'comedy', 'romance', 'drama']", Oh Ji Eun
"['business', 'comedy', 'romance', 'drama']", Choi Si Won
"['business', 'comedy', 'romance', 'drama']", Jung Han Hun
"['business', 'comedy', 'romance', 'drama']", Jeon Moo Song
"['thriller', 'mystery', 'drama']",Kim Dong Wook
"['thriller', 'mystery', 'drama']", Kim Sung Gyu
"['thriller', 'mystery', 'drama']", Chae Jung An
"['thriller', 'mystery', 'drama']", Choi Hyun Jin
"['thriller', 'mystery', 'drama']", Sim Hyun Seo
"['thriller', 'mystery', 'drama']", Lee Chan Yoo
"['thriller', 'historical', 'drama', 'political']",Joo Sang Wook
"['thriller', 'historical', 'drama', 'political']", Kim Yeong Cheol
"['thriller', 'historical', 'drama', 'political']", Park Jin Hee
"['thriller', 'historical', 'drama', 'political']", Ye Ji Won
"['thriller', 'historical', 'drama', 'political']", Uhm Hyo Sub
"['thriller', 'historical', 'drama', 'political']", Kim Myung Soo
"['mystery', 'romance', 'drama', 'sci-fi']",Lee Min Ho
"['mystery', 'romance', 'drama', 'sci-fi']", Kim Go Eun
"['mystery', 'romance', 'drama', 'sci-fi']", Woo Do Hwan
"['mystery', 'romance', 'drama', 'sci-fi']", Lee Jung Jin
"['mystery', 'romance', 'drama', 'sci-fi']", Kim Kyung Nam
"['mystery', 'romance', 'drama', 'sci-fi']", Jung Eun Chae
"['historical', 'romance', 'drama']",Park Eun Bin
"['historical', 'romance', 'drama']", Rowoon
"['historical', 'romance', 'drama']", Nam Yoon Su
"['historical', 'romance', 'drama']", Choi Byung Chan
"['historical', 'romance', 'drama']", Bae Yoon Kyung
"['historical', 'romance', 'drama']", Jung Chae Yeon
"['historical', 'romance', 'drama']",Seo Hyun Jin
"['historical', 'romance', 'drama']", Jo Hyun Jae
"['historical', 'romance', 'drama']", Seo Woo
"['historical', 'romance', 'drama']", Lee Jae Ryong
"['historical', 'romance', 'drama']", Jeon Tae Soo
"['historical', 'romance', 'drama']", Im Se Mi
"['historical', 'romance', 'drama', 'medical']",Cho Seung Woo
"['historical', 'romance', 'drama', 'medical']", Lee Yo Won
"['historical', 'romance', 'drama', 'medical']", Kim So Eun
"['historical', 'romance', 'drama', 'medical']", Son Chang Min
"['historical', 'romance', 'drama', 'medical']", Yoo  Sun
"['historical', 'romance', 'drama', 'medical']", Lee Sang Woo
"['action', 'thriller', 'historical', 'romance']",Seo In Guk
"['action', 'thriller', 'historical', 'romance']", Lee Sung Jae
"['action', 'thriller', 'historical', 'romance']", Jo Yoon Hee
"['action', 'thriller', 'historical', 'romance']", Shin Sung Rok
"['action', 'thriller', 'historical', 'romance']", Kim Gyu Ri
"['action', 'thriller', 'historical', 'romance']", Im Ji Eun
"['comedy', 'romance', 'drama', 'fantasy']",Shin Sae Kyeong
"['comedy', 'romance', 'drama', 'fantasy']", Nam Joo Hyuk
"['comedy', 'romance', 'drama', 'fantasy']", Im Joo Hwan
"['comedy', 'romance', 'drama', 'fantasy']", Krystal Jung
"['comedy', 'romance', 'drama', 'fantasy']", Gong Myung
"['comedy', 'romance', 'drama', 'fantasy']", Park Kyu Sun
"['thriller', 'mystery', 'romance', 'drama']",Kim Hee Sun
"['thriller', 'mystery', 'romance', 'drama']", Kim Sun Ah
"['thriller', 'mystery', 'romance', 'drama']", Jung Sang Hoon
"['thriller', 'mystery', 'romance', 'drama']", Lee Tae Im
"['thriller', 'mystery', 'romance', 'drama']", Lee Ki Woo
"['thriller', 'mystery', 'romance', 'drama']", Yoo Seo Jin
"['action', 'thriller', 'mystery', 'romance']",Jang Na Ra
"['action', 'thriller', 'mystery', 'romance']", Shin Sung Rok
"['action', 'thriller', 'mystery', 'romance']", Choi Jin Hyuk
"['action', 'thriller', 'mystery', 'romance']", Lee Elijah
"['action', 'thriller', 'mystery', 'romance']", Shin Eun Kyung
"['action', 'thriller', 'mystery', 'romance']", Yoon So Yi
"['romance', 'youth', 'sports']",Jang Dong Gun
"['romance', 'youth', 'sports']", Son Ji Chang
"['romance', 'youth', 'sports']", Shim Eun Ha
"['romance', 'youth', 'sports']", Lee Sang Ah
"['romance', 'youth', 'sports']", Shin Eun Kyung
"['romance', 'youth', 'sports']", Lee Jong Won
"['comedy', 'law', 'romance']",Lee Seung Gi
"['comedy', 'law', 'romance']", Lee Se Young
"['comedy', 'law', 'romance']", Oh Dong Min
"['comedy', 'law', 'romance']", Kim Nam Hee
"['comedy', 'law', 'romance']", Kim Seul Gi
"['comedy', 'law', 'romance']", Ahn Dong Goo
"['comedy', 'romance', 'drama', 'fantasy']",Lee Min Ho
"['comedy', 'romance', 'drama', 'fantasy']", Jun Ji Hyun
"['comedy', 'romance', 'drama', 'fantasy']", Park Ji Il
"['comedy', 'romance', 'drama', 'fantasy']", Lee Hee Joon
"['comedy', 'romance', 'drama', 'fantasy']", Shin  Won Ho
"['comedy', 'romance', 'drama', 'fantasy']", Shin Hye Sun
"['comedy', 'romance', 'drama', 'fantasy']",Lee Min Ho
"['comedy', 'romance', 'drama', 'fantasy']", Jun Ji Hyun
"['comedy', 'romance', 'drama', 'fantasy']", Park Ji Il
"['comedy', 'romance', 'drama', 'fantasy']", Lee Hee Joon
"['comedy', 'romance', 'drama', 'fantasy']", Shin  Won Ho
"['comedy', 'romance', 'drama', 'fantasy']", Shin Hye Sun
"['music', 'comedy', 'romance', 'youth']",Lee Hyun Woo
"['music', 'comedy', 'romance', 'youth']", Joy
"['music', 'comedy', 'romance', 'youth']", Lee Jung Jin
"['music', 'comedy', 'romance', 'youth']", Lee Seo Won
"['music', 'comedy', 'romance', 'youth']", Hong Seo Young
"['music', 'comedy', 'romance', 'youth']", Kim Sung Joo
"['thriller', 'mystery', 'drama']",Lee Min Ki
"['thriller', 'mystery', 'drama']", Lee Yoo Young
"['thriller', 'mystery', 'drama']", Lee Joon Hyuk
"['thriller', 'mystery', 'drama']", Kim Shi Eun
"['thriller', 'mystery', 'drama']", Yoon Jong Seok
"['thriller', 'mystery', 'drama']", Ohn Joo Wan
"['romance', 'life', 'drama', 'melodrama']",Han Ji Min
"['romance', 'life', 'drama', 'melodrama']", Kim Hye Ja
"['romance', 'life', 'drama', 'melodrama']", Nam Joo Hyuk
"['romance', 'life', 'drama', 'melodrama']", Son Ho Jun
"['romance', 'life', 'drama', 'melodrama']", Ahn Nae Sang
"['romance', 'life', 'drama', 'melodrama']", Lee Jung Eun
"['comedy', 'romance', 'life', 'youth']",Kim Ji Soo
"['comedy', 'romance', 'life', 'youth']", Jung Chae Yeon
"['comedy', 'romance', 'life', 'youth']", Jung Jin Young
"['comedy', 'romance', 'life', 'youth']", Choi Ri
"['comedy', 'romance', 'life', 'youth']", Kang Tae Oh
"['comedy', 'romance', 'life', 'youth']", Hong Ji Yoon
"['comedy', 'romance', 'life']",Oh Jung Se
"['comedy', 'romance', 'life']", Ryu Hyun Kyung
"['comedy', 'romance', 'life']", Jung Joon Young
"['comedy', 'romance', 'life']", Choi Yeo Jin
"['comedy', 'romance', 'life']", Lee  Jae Joon
"['comedy', 'romance', 'life']", Terada Takuya
"['action', 'comedy', 'romance', 'drama']",Kim Sun Ah
"['action', 'comedy', 'romance', 'drama']", Joo Sang Wook
"['action', 'comedy', 'romance', 'drama']", Uhm Ki Joon
"['action', 'comedy', 'romance', 'drama']", Hwang Sun Hee
"['action', 'comedy', 'romance', 'drama']", Jeon Kwang Ryul
"['action', 'comedy', 'romance', 'drama']", Hong Seok Cheon
"['food', 'mystery', 'drama', 'melodrama']",Chun Jung Myung
"['food', 'mystery', 'drama', 'melodrama']", Jo Jae Hyun
"['food', 'mystery', 'drama', 'melodrama']", Jung Yoo Mi
"['food', 'mystery', 'drama', 'melodrama']", Lee Sang Yeob
"['food', 'mystery', 'drama', 'melodrama']", Gong Seung Yeon
"['food', 'mystery', 'drama', 'melodrama']", Cha Sun Woo
"['historical', 'drama']",Lee Dae Keun
"['historical', 'drama']", Choi Bool Am
"['historical', 'drama']", Jung Hye Sun
"['historical', 'drama']", Jun Woon
"['historical', 'drama']", Hyun Suk
"['historical', 'business', 'melodrama', 'political']",Jang Hyuk
"['historical', 'business', 'melodrama', 'political']", Kim Min Jung
"['historical', 'business', 'melodrama', 'political']", Yoo Oh Sung
"['historical', 'business', 'melodrama', 'political']", Han Chae Ah
"['historical', 'business', 'melodrama', 'political']", Lee Deok Hwa
"['historical', 'business', 'melodrama', 'political']", Park Eun Hye
"['comedy', 'romance', 'drama', 'supernatural']",Hong Yoon Hwa
"['comedy', 'romance', 'drama', 'supernatural']", Kim Na Hyun
"['comedy', 'romance', 'drama', 'supernatural']", Kim Dong Hyun
"['comedy', 'romance', 'drama', 'supernatural']", Yang Hak Jin
"['comedy', 'romance', 'drama', 'supernatural']", Kim Ji Sung
"['comedy', 'romance', 'drama', 'supernatural']", New Sun
"['comedy', 'romance', 'fantasy', 'melodrama']",Kim Myung Min
"['comedy', 'romance', 'fantasy', 'melodrama']", Kim Hyun Joo
"['comedy', 'romance', 'fantasy', 'melodrama']", Ra Mi Ran
"['comedy', 'romance', 'fantasy', 'melodrama']", Ko Chang Seok
"['comedy', 'romance', 'fantasy', 'melodrama']", Joseph Lee
"['comedy', 'romance', 'fantasy', 'melodrama']", Park Sung Geun
"['life', 'melodrama']",Won Mi Kyung
"['life', 'melodrama']", Yoo Dong Geun
"['life', 'melodrama']", Kim Young Ok
"['life', 'melodrama']", Choi Ji Woo
"['life', 'melodrama']", Choi Min Ho
"['life', 'melodrama']", Yoo Jae Myung
"['music', 'romance', 'drama', 'melodrama']",Gu Hye Seon
"['music', 'romance', 'drama', 'melodrama']", Park Ki Woong
"['music', 'romance', 'drama', 'melodrama']", Ki Eun Se
"['music', 'romance', 'drama', 'melodrama']", Choi Daniel
"['music', 'romance', 'drama', 'melodrama']", Ock Joo Hyun
"['music', 'romance', 'drama', 'melodrama']", Kim Si Woon
"['mystery', 'horror', 'youth', 'supernatural']",Choi Hyun Suk
"['mystery', 'horror', 'youth', 'supernatural']", Park Ji Hoon
"['mystery', 'horror', 'youth', 'supernatural']", Yoshi
"['mystery', 'horror', 'youth', 'supernatural']", Kim Jun Kyu
"['mystery', 'horror', 'youth', 'supernatural']", Mashiho
"['mystery', 'horror', 'youth', 'supernatural']", Yoon Jae Hyuk
"['romance', 'drama', 'melodrama']",Seo Ji Hye
"['romance', 'drama', 'melodrama']", Jung Sung Woon
"['romance', 'drama', 'melodrama']", Hyun Woo Sung
"['romance', 'drama', 'melodrama']", Park Jung Ah
"['romance', 'drama', 'melodrama']", Lee Si Eon
"['romance', 'drama', 'melodrama']", Han Ye Won
"['mystery', 'romance', 'drama', 'melodrama']",Ahn Eun Jin
"['mystery', 'romance', 'drama', 'melodrama']", Kim Kyung Nam
"['mystery', 'romance', 'drama', 'melodrama']", Kang Ye Won
"['mystery', 'romance', 'drama', 'melodrama']", Joy
"['mystery', 'romance', 'drama', 'melodrama']", Go Doo Shim
"['mystery', 'romance', 'drama', 'melodrama']", Jang Hyun Sung
"['adventure', 'comedy', 'romance', 'life']",Jung Yong Hwa
"['adventure', 'comedy', 'romance', 'life']", Lee Yun Hee
"['adventure', 'comedy', 'romance', 'life']", Yoon Park
"['adventure', 'comedy', 'romance', 'life']", Choi  Woo Shik
"['adventure', 'comedy', 'romance', 'life']", Ha Shi Eun
"['adventure', 'comedy', 'romance', 'life']", Lee Ji Hyun
"['thriller', 'mystery', 'drama']",Lee Ji Ah
"['thriller', 'mystery', 'drama']", Kim So Yeon
"['thriller', 'mystery', 'drama']", Eugene
"['thriller', 'mystery', 'drama']", Uhm Ki Joon
"['thriller', 'mystery', 'drama']", Bong Tae Kyu
"['thriller', 'mystery', 'drama']", Shin Eun Kyung
"['action', 'historical', 'romance', 'political']",Park Shi Hoo
"['action', 'historical', 'romance', 'political']", Moon Chae Won
"['action', 'historical', 'romance', 'political']", Kim Yeong Cheol
"['action', 'historical', 'romance', 'political']", Song Jong Ho
"['action', 'historical', 'romance', 'political']", Hong Soo Hyun
"['action', 'historical', 'romance', 'political']", Lee Min Woo
"['comedy', 'romance', 'drama']",Cha Tae Hyun
"['comedy', 'romance', 'drama']", Gong Hyo Jin
"['comedy', 'romance', 'drama']", Kim Soo Hyun
"['comedy', 'romance', 'drama']", IU
"['comedy', 'romance', 'drama']", Kim Jong Kook
"['comedy', 'romance', 'drama']", Na Young Hee
"['romance', 'melodrama']",Seo Joon Young
"['romance', 'melodrama']", Lee Yoo Ri
"['romance', 'melodrama']", Song Jong Ho
"['romance', 'melodrama']", Park Ha Na
"['romance', 'melodrama']", Lee Jong Won
"['romance', 'melodrama']", Yoon Bok In
"['business', 'comedy', 'romance', 'drama']",Oh Ji Ho
"['business', 'comedy', 'romance', 'drama']", Kim Hye Soo
"['business', 'comedy', 'romance', 'drama']", Jung Yu Mi
"['business', 'comedy', 'romance', 'drama']", Lee Hee Joon
"['business', 'comedy', 'romance', 'drama']", Jeon Hye Bin
"['business', 'comedy', 'romance', 'drama']", Jo Kwon
"['youth', 'drama']",Go Hyun Jung
"['youth', 'drama']", Seo Shin Ae
"['youth', 'drama']", Chun Bo Geun
"['youth', 'drama']", Kim Hyang Gi 
"['youth', 'drama']", Kim Sae Ron
"['youth', 'drama']", Lee Young Yoo
"['romance', 'drama', 'melodrama']",Baek Jin Hee
"['romance', 'drama', 'melodrama']", Ahn Jae Hyun
"['romance', 'drama', 'melodrama']", Cha Joo Young
"['romance', 'drama', 'melodrama']", Jung Eui Jae
"['romance', 'drama', 'melodrama']", Cha Hwa Yun
"['romance', 'drama', 'melodrama']", Kang Boo Ja
"['action', 'thriller', 'historical', 'romance']",Yoon Kyun Sang
"['action', 'thriller', 'historical', 'romance']", Chae Soo Bin
"['action', 'thriller', 'historical', 'romance']", Kim Ji Suk
"['action', 'thriller', 'historical', 'romance']", Lee Ha Nee
"['action', 'thriller', 'historical', 'romance']", Kim Sang Joong
"['action', 'thriller', 'historical', 'romance']", Shim Hee Sub
"['historical', 'romance', 'drama', 'melodrama']",Lee Jun Ho
"['historical', 'romance', 'drama', 'melodrama']", Lee Se Young
"['historical', 'romance', 'drama', 'melodrama']", Kang Hoon
"['historical', 'romance', 'drama', 'melodrama']", Lee Deok Hwa
"['historical', 'romance', 'drama', 'melodrama']", Park Ji Young
"['historical', 'romance', 'drama', 'melodrama']", Jang Hee Jin
"['historical', 'drama']",Cha In Pyo
"['historical', 'drama']", Han Go Eun
"['historical', 'drama']", Kim Sung Min
"['historical', 'drama']", Jung Dong Hwan
"['historical', 'drama']", Choi Il Hwa
"['historical', 'drama']", Choi Woo Suk
"['drama', 'family', 'melodrama']",Shin Da Eun
"['drama', 'family', 'melodrama']", Lee Elijah
"['drama', 'family', 'melodrama']", Jung Eun Woo
"['drama', 'family', 'melodrama']", Kim Jin Woo
"['drama', 'family', 'melodrama']", Jeon Mi Seon
"['drama', 'family', 'melodrama']", Shim Hye Jin
"['romance', 'drama', 'melodrama']",Kim Joo Hyun
"['romance', 'drama', 'melodrama']", Kim Ji Hoon
"['romance', 'drama', 'melodrama']", Lee Kyu Han
"['romance', 'drama', 'melodrama']", Hong Soo Hyun
"['romance', 'drama', 'melodrama']", Lee Seung Yeon
"['romance', 'drama', 'melodrama']", Kim Young Ok
"['romance', 'family']",Otani Ryohei
"['romance', 'family']", Lee Sang Woo
"['romance', 'family']", Jang Shin Young
"['romance', 'family']", Shim Hyung Tak
"['romance', 'family']", Park Hye Won
"['romance', 'family']", Chae So Young
"['thriller', 'mystery', 'drama']",Ji Jin Hee
"['thriller', 'mystery', 'drama']", Yoon Se Ah
"['thriller', 'mystery', 'drama']", Kim Hye Eun
"['thriller', 'mystery', 'drama']", Chun Ho Jin
"['thriller', 'mystery', 'drama']", Ahn Nae Sang
"['thriller', 'mystery', 'drama']", Kim Sung Soo
"['action', 'historical', 'comedy', 'drama']",Jang Geun Suk
"['action', 'historical', 'comedy', 'drama']", Yeo Jin Goo
"['action', 'historical', 'comedy', 'drama']", Jeon Kwang Ryul
"['action', 'historical', 'comedy', 'drama']", Choi Min Soo
"['action', 'historical', 'comedy', 'drama']", Im Ji Yeon
"['action', 'historical', 'comedy', 'drama']", Yoon Jin Seo
"['mystery', 'law', 'drama']",Lee Yo Won
"['mystery', 'law', 'drama']", Choi Gwi Hwa
"['mystery', 'law', 'drama']", Jang Hyun Sung
"['mystery', 'law', 'drama']", Oh Mi Hee
"['mystery', 'law', 'drama']", Lee Joo Woo
"['mystery', 'law', 'drama']", Kim Joo Young
"['thriller', 'romance', 'drama', 'melodrama']",Kim Jae Won
"['thriller', 'romance', 'drama', 'melodrama']", Jo Yoon Hee
"['thriller', 'romance', 'drama', 'melodrama']", Jo Jae Hyun
"['thriller', 'romance', 'drama', 'melodrama']", Park  Sang Min
"['thriller', 'romance', 'drama', 'melodrama']", Ki Tae Young
"['thriller', 'romance', 'drama', 'melodrama']", Shin Eun Kyung
"['historical', 'mystery', 'romance', 'fantasy']",Lee Joon Gi
"['historical', 'mystery', 'romance', 'fantasy']", Lee Yoo Bi
"['historical', 'mystery', 'romance', 'fantasy']", Shim Chang Min
"['historical', 'mystery', 'romance', 'fantasy']", Lee Soo Hyuk
"['historical', 'mystery', 'romance', 'fantasy']", Kim So Eun
"['historical', 'mystery', 'romance', 'fantasy']", Jang Hee Jin
"['mystery', 'horror', 'comedy', 'supernatural']",Jung Yu Mi
"['mystery', 'horror', 'comedy', 'supernatural']", Nam Joo Hyuk
"['mystery', 'horror', 'comedy', 'supernatural']", Lee Joo Young
"['mystery', 'horror', 'comedy', 'supernatural']", Yoo Teo
"['mystery', 'horror', 'comedy', 'supernatural']", Kim Dong Hyun
"['mystery', 'horror', 'comedy', 'supernatural']", Jang Joon Hyun
"['romance', 'drama', 'melodrama']",Cha Seo Won
"['romance', 'drama', 'melodrama']", Uhm Hyun Kyung
"['romance', 'drama', 'melodrama']", Oh Seung Ah
"['romance', 'drama', 'melodrama']", Han Ki Woong
"['romance', 'drama', 'melodrama']", Jung Sung Mo
"['romance', 'drama', 'melodrama']", Ji Soo Won
"['thriller', 'romance', 'drama']",Seo Ha Joon
"['thriller', 'romance', 'drama']", Lee Young Eun
"['thriller', 'romance', 'drama']", Jung Heon
"['thriller', 'romance', 'drama']", Kang  Byul
"['thriller', 'romance', 'drama']", Lee Seung Yeon
"['thriller', 'romance', 'drama']", Yoon Ah Jung
"['business', 'comedy', 'romance', 'drama']",Kim Young Kwang
"['business', 'comedy', 'romance', 'drama']", Jin Ki Joo
"['business', 'comedy', 'romance', 'drama']", Kim Jae Kyung
"['business', 'comedy', 'romance', 'drama']", Koo Ja Sung
"['business', 'comedy', 'romance', 'drama']", Jung Ae Ri
"['business', 'comedy', 'romance', 'drama']", Kim Min Sang
"['romance', 'drama']",Han Ji Hye
"['romance', 'drama']", Kim Suk Hoon
"['romance', 'drama']", Kwon Oh Jung
"['romance', 'drama']", Song Sun Mi
"['romance', 'drama']", Lee Byung Jin
"['romance', 'drama']", Ahn Hae Sook
"['romance', 'drama', 'melodrama']",Sung Yoo Ri
"['romance', 'drama', 'melodrama']", Gal So Won
"['romance', 'drama', 'melodrama']", Yoo  Joon Sang
"['romance', 'drama', 'melodrama']", Choi Soo Rin
"['romance', 'drama', 'melodrama']", Yoo Hye Ri
"['romance', 'drama', 'melodrama']", Park Eun Ji
"['romance', 'drama', 'family', 'melodrama']",Song Chang Eui
"['romance', 'drama', 'family', 'melodrama']", Kang Se Jung
"['romance', 'drama', 'family', 'melodrama']", Park Jung Ah
"['romance', 'drama', 'family', 'melodrama']", Kim Da Hyun
"['romance', 'drama', 'family', 'melodrama']", Lee Hwi Hyang
"['romance', 'drama', 'family', 'melodrama']", Jung Han Yong
"['historical', 'mystery', 'romance', 'drama']",Shin Ye Eun
"['historical', 'mystery', 'romance', 'drama']", Ryeoun
"['historical', 'mystery', 'romance', 'drama']", Kang Hoon
"['historical', 'mystery', 'romance', 'drama']", Jung Gun Joo
"['historical', 'mystery', 'romance', 'drama']", Hyun Woo
"['historical', 'mystery', 'romance', 'drama']", Oh Man Suk
"['thriller', 'mystery', 'horror', 'sci-fi']",Bae Doo Na
"['thriller', 'mystery', 'horror', 'sci-fi']", Gong Yoo
"['thriller', 'mystery', 'horror', 'sci-fi']", Lee Joon
"['thriller', 'mystery', 'horror', 'sci-fi']", Kim Sun Young
"['thriller', 'mystery', 'horror', 'sci-fi']", Lee Moo Saeng
"['thriller', 'mystery', 'horror', 'sci-fi']", Lee Sung Wook
"['thriller', 'drama', 'melodrama']",Song Hye Kyo
"['thriller', 'drama', 'melodrama']", Lee Do Hyun
"['thriller', 'drama', 'melodrama']", Im Ji Yeon
"['thriller', 'drama', 'melodrama']", Yeom Hye Ran
"['thriller', 'drama', 'melodrama']", Park Sung Hoon
"['thriller', 'drama', 'melodrama']", Jung Sung Il
"['thriller', 'mystery', 'romance', 'drama']",Seo In Guk
"['thriller', 'mystery', 'romance', 'drama']", Jung So Min
"['thriller', 'mystery', 'romance', 'drama']", Park Sung Woong
"['thriller', 'mystery', 'romance', 'drama']", Seo Eun Soo
"['thriller', 'mystery', 'romance', 'drama']", Go Min Si
"['thriller', 'mystery', 'romance', 'drama']", Jang Young Nam
"['adventure', 'mystery', 'fantasy']",Choi Moon Hee
"['adventure', 'mystery', 'fantasy']", Yoo Jun
"['adventure', 'mystery', 'fantasy']", Kang Yul
"['adventure', 'mystery', 'fantasy']", Oh Yun Gun
"['music', 'psychological', 'drama', 'fantasy']",Ji Chang Wook
"['music', 'psychological', 'drama', 'fantasy']", Choi Sung Eun
"['music', 'psychological', 'drama', 'fantasy']", Hwang In Youp
"['music', 'psychological', 'drama', 'fantasy']", Oh So Hyun
"['music', 'psychological', 'drama', 'fantasy']", Ji Hye Won
"['music', 'psychological', 'drama', 'fantasy']", Hong Jung Min
"['comedy', 'life', 'sitcom']",Lee Kwang Soo
"['comedy', 'life', 'sitcom']", Kim Dae Myung
"['comedy', 'life', 'sitcom']", Jung So Min
"['comedy', 'life', 'sitcom']", Kim Byung Ok
"['comedy', 'life', 'sitcom']", Kim  Mi Kyung
"['comedy', 'life', 'sitcom']", Park Sang Hoon
"['action', 'mystery', 'comedy', 'romance']",Yoo In Na
"['action', 'mystery', 'comedy', 'romance']", Eric Mun
"['action', 'mystery', 'comedy', 'romance']", Im Joo Hwan
"['action', 'mystery', 'comedy', 'romance']", Kim Tae Woo
"['action', 'mystery', 'comedy', 'romance']", Jung Suk Yong
"['action', 'mystery', 'comedy', 'romance']", Cha Joo Young
"['mystery', 'drama', 'melodrama']",Choi Ji Woo
"['mystery', 'drama', 'melodrama']", Lee Sung Jae
"['mystery', 'drama', 'melodrama']", Kim So Hyun
"['mystery', 'drama', 'melodrama']", Wang Ji Hye
"['mystery', 'drama', 'melodrama']", Chae Sang Woo
"['mystery', 'drama', 'melodrama']", Nam  Da Reum 
"['action', 'historical', 'comedy', 'romance']",Jang Dong Yoon
"['action', 'historical', 'comedy', 'romance']", Kim So Hyun
"['action', 'historical', 'comedy', 'romance']", Kang Tae Oh
"['action', 'historical', 'comedy', 'romance']", Jung Joon Ho
"['action', 'historical', 'comedy', 'romance']", Kim Tae Woo
"['action', 'historical', 'comedy', 'romance']", Yoon Yoo Sun
"['food', 'comedy', 'romance', 'drama']",Seo Kang Joon
"['food', 'comedy', 'romance', 'drama']", Esom
"['food', 'comedy', 'romance', 'drama']", Min Woo Hyuk
"['food', 'comedy', 'romance', 'drama']", Kim Yoon Hye
"['food', 'comedy', 'romance', 'drama']", Lee Yoon Ji
"['food', 'comedy', 'romance', 'drama']", Yang Dong Geun
"['comedy', 'life', 'drama', 'medical']",Oh Ji Ho
"['comedy', 'life', 'drama', 'medical']", Choi Soo Young
"['comedy', 'life', 'drama', 'medical']", Kim Min Jung
"['comedy', 'life', 'drama', 'medical']", Kim Seung Woo
"['comedy', 'life', 'drama', 'medical']", Choi Yoon So
"['comedy', 'life', 'drama', 'medical']", Nam Moon Chul
"['action', 'adventure', 'historical', 'romance']",Jung Yong Hwa
"['action', 'adventure', 'historical', 'romance']", Lee Jin Wook
"['action', 'adventure', 'historical', 'romance']", Yang Dong Geun
"['action', 'adventure', 'historical', 'romance']", Jung Hae In
"['action', 'adventure', 'historical', 'romance']", Seo Hyun Jin
"['action', 'adventure', 'historical', 'romance']", Yoo In Young
"['comedy', 'romance', 'drama', 'fantasy']",Yoon So Hee
